,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
227,0.03239461,0.8018033,0.003101329,0.07005589,0.08243632,0.0037544754,0.0062135737,0.00024046596
228,0.08899337,0.4727866,0.043096226,0.16755158,0.19334505,0.007897582,0.022179943,0.004149674
229,0.108402304,0.331776,0.07060962,0.046124928,0.36031902,0.008109076,0.05374458,0.020914475
230,0.116321824,0.49506125,0.05062529,0.008665735,0.28196225,0.009942468,0.024795217,0.012625903
231,0.14302906,0.44904912,0.08751928,0.015652455,0.26634195,0.005368909,0.017875606,0.015163622
232,0.1612816,0.45220584,0.05153597,0.01309834,0.28558552,0.0038301204,0.018211259,0.014251397
233,0.12122824,0.6007842,0.027840627,0.0063966066,0.18990304,0.0064281574,0.026316404,0.021102734
234,0.1260251,0.4985823,0.046174515,0.00798428,0.2322996,0.013367686,0.05578416,0.01978235
235,0.1335839,0.091396496,0.16513495,0.09887687,0.18090795,0.030748248,0.2776747,0.021676911
236,0.15628491,0.076318316,0.18901233,0.032555167,0.42757338,0.011495446,0.059238166,0.047522288
237,0.14979638,0.023934823,0.22304992,0.01682326,0.37966302,0.010856079,0.07442979,0.121446736
238,0.16517662,0.01552511,0.15850137,0.023147825,0.42779204,0.01233678,0.05790785,0.13961232
239,0.17560293,0.02933926,0.19317947,0.0151105365,0.40716344,0.013361783,0.05765904,0.10858356
240,0.14935565,0.010696942,0.21960805,0.022093626,0.44414362,0.013066817,0.045980033,0.09505517
241,0.14246646,0.016510053,0.2524729,0.017650893,0.40945092,0.011588431,0.053974647,0.095885806
242,0.21599282,0.022196835,0.17510863,0.034377348,0.34292814,0.019639242,0.07253636,0.11722059
243,0.17651278,0.020696733,0.16314045,0.027992532,0.4584947,0.015342086,0.07603768,0.061783064
244,0.17189132,0.17909469,0.14613919,0.015355891,0.33619,0.011945415,0.07498195,0.06440155
245,0.13089614,0.579952,0.026747052,0.0052957474,0.17804693,0.011011988,0.04988571,0.018164385
246,0.12872985,0.5977601,0.02211857,0.008566974,0.17004476,0.008070642,0.048043773,0.016665332
247,0.12499863,0.55326927,0.029680109,0.009030275,0.15911081,0.01631998,0.08504795,0.022543076
248,0.058955237,0.82994205,0.009326116,0.00224625,0.06303041,0.0026830984,0.03285768,0.0009592075
249,0.06645838,0.59626126,0.094627455,0.03719589,0.18389098,0.006294843,0.0112739615,0.003997238
250,0.07931509,0.5853269,0.08326023,0.023296049,0.18490463,0.006079347,0.03578259,0.002035134
251,0.09555192,0.7637657,0.01096008,0.00258855,0.08611038,0.0031931056,0.03746607,0.0003642074
252,0.04701901,0.9383508,0.0027876464,0.0033408385,0.0026221818,0.00018585594,0.0056697046,2.3962273e-05
253,0.024032371,0.9093102,0.007305921,0.012473147,0.0082433345,0.00069009856,0.037871182,7.376022e-05
254,0.03122587,0.85976905,0.021961497,0.05256746,0.023809392,0.003950052,0.0063588032,0.00035792778
255,0.13084643,0.3054656,0.008671013,0.06550328,0.042452365,0.43880406,0.0074499976,0.0008072876
256,0.025760971,0.7485371,0.008248009,0.0797404,0.12767206,0.008238116,0.0014621315,0.00034120938
257,0.019000053,0.8506035,0.007900152,0.04552269,0.06718147,0.0033201047,0.0059872507,0.0004846767
258,0.049436033,0.6363222,0.0040436075,0.13514699,0.15218651,0.021938432,0.00041600343,0.0005102466
259,0.07858974,0.6138271,0.026130948,0.1396356,0.087459736,0.03709563,0.0154321,0.0018291309
